

Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 Start Clock 11/07/2023 15:49:25 

Experiment ID renewal           Experiment ID renewal           Experiment ID renewal           Experiment ID renewal           Experiment ID renewal           Experiment ID renewal           Experiment ID renewal           Experiment ID renewal           
Resolution 200                  Resolution 200                  Resolution 200                  Resolution 200                  Resolution 200                  Resolution 200                  Resolution 200                  Resolution 200                  
Duration 0:08:50.000            Duration 0:08:50.000            Duration 0:08:50.000            Duration 0:08:50.000            Duration 0:08:50.000            Duration 0:08:50.000            Duration 0:08:50.000            Duration 0:08:50.000            
Block Duration 530  seconds     Block Duration 530  seconds     Block Duration 530  seconds     Block Duration 530  seconds     Block Duration 530  seconds     Block Duration 530  seconds     Block Duration 530  seconds     Block Duration 530  seconds     
Block Count 1                   Block Count 1                   Block Count 1                   Block Count 1                   Block Count 1                   Block Count 1                   Block Count 1                   Block Count 1                   
Group ID sq4                    Group ID sq4                    Group ID sq4                    Group ID sq4                    Group ID sq4                    Group ID sq4                    Group ID sq4                    Group ID sq4                    
Subject ID 35                   Subject ID 13                   Subject ID 34                   Subject ID                      Subject ID                      Subject ID                      Subject ID                      Subject ID                      
Lower Threshold 20.00           Lower Threshold 20.00           Lower Threshold 20.00           Lower Threshold 20.00           Lower Threshold 20.00           Lower Threshold 20.00           Lower Threshold 20.00           Lower Threshold 20.00           
Upper Threshold 50.00           Upper Threshold 50.00           Upper Threshold 50.00           Upper Threshold 50.00           Upper Threshold 50.00           Upper Threshold 50.00           Upper Threshold 50.00           Upper Threshold 50.00           
00:00:00.000	54.541016	100.000000	100.000000	3.369141	3.271484	8.886719	1.953125	2.148438
	31.787109	100.000000	100.000000	3.173828	2.392578	4.394531	1.367188	2.783203
	18.212891	100.000000	100.000000	8.398438	2.929688	1.025391	4.150391	2.880859
	39.257813	100.000000	100.000000	5.664063	3.955078	8.496094	3.808594	3.710938
	27.490234	100.000000	30.957031	5.273438	1.611328	2.343750	2.685547	0.097656
	33.056641	100.000000	74.023438	10.498047	6.494141	12.255859	5.126953	4.199219
	4.492188	100.000000	45.214844	1.806641	0.097656	1.953125	1.171875	0.244141
	3.662109	100.000000	100.000000	0.732422	0.390625	1.318359	1.660156	0.195313
	3.662109	100.000000	100.000000	1.220703	0.097656	1.757813	3.320313	0.292969
	5.078125	100.000000	100.000000	10.693359	6.738281	9.130859	7.080078	6.152344
	9.619141	100.000000	100.000000	13.818359	8.740234	13.769531	8.447266	7.666016
	28.662109	100.000000	4.541016	31.103516	20.361328	34.277344	19.140625	17.773438
	27.929688	100.000000	99.951172	16.894531	9.228516	9.716797	10.107422	9.228516
	18.505859	100.000000	99.951172	31.201172	18.164063	28.515625	17.773438	18.554688
	100.000000	100.000000	48.974609	35.351563	20.898438	29.492188	18.798828	21.386719
	99.951172	100.000000	99.951172	2.441406	0.927734	1.269531	0.732422	0.537109
	99.951172	52.441406	100.000000	9.814453	6.591797	14.355469	5.468750	6.591797
	27.197266	5.664063	100.000000	14.550781	4.296875	0.097656	5.664063	6.298828
	50.927734	50.537109	99.951172	20.312500	7.421875	5.908203	9.716797	9.521484
	0.878906	81.005859	99.951172	12.597656	5.419922	6.054688	7.177734	6.347656
	37.744141	59.667969	54.492188	21.777344	12.158203	21.093750	11.083984	12.207031
	9.765625	63.281250	100.000000	1.318359	1.757813	2.783203	0.195313	0.537109
	5.615234	18.505859	100.000000	8.056641	5.761719	10.400391	5.419922	5.615234
	12.890625	45.410156	92.529297	13.476563	8.105469	10.839844	7.421875	8.056641
	11.816406	99.951172	99.951172	0.488281	0.048828	0.488281	3.564453	0.341797
	31.591797	99.951172	40.087891	18.017578	10.107422	15.771484	15.429688	9.472656
	31.835938	100.000000	99.951172	1.269531	0.048828	0.244141	2.490234	1.220703
	10.595703	100.000000	99.951172	11.279297	5.419922	7.080078	7.714844	5.664063
	25.146484	100.000000	99.951172	4.785156	5.908203	11.767578	6.054688	5.419922
	10.400391	100.000000	100.000000	3.466797	0.634766	1.757813	5.468750	2.294922
	10.400391	100.000000	11.669922	5.371094	3.466797	6.250000	5.273438	3.466797
	16.113281	99.951172	99.951172	0.781250	0.878906	4.882813	1.269531	0.195313
	4.003906	99.951172	27.734375	12.597656	9.326172	16.894531	6.347656	8.837891
	20.800781	58.740234	91.015625	3.173828	1.464844	0.683594	1.464844	2.099609
	1.318359	99.951172	27.539063	7.519531	4.394531	7.421875	5.273438	3.515625
	32.812500	63.330078	100.000000	0.292969	0.244141	3.320313	0.195313	0.244141
	55.810547	73.632813	100.000000	4.003906	0.927734	0.244141	1.708984	2.197266
	22.363281	99.951172	100.000000	7.226563	4.150391	5.712891	4.248047	4.003906
	99.951172	99.951172	71.582031	4.150391	1.025391	0.585938	1.171875	1.708984
	6.445313	99.951172	99.951172	11.669922	3.417969	1.171875	6.396484	4.980469
	82.666016	99.951172	99.951172	9.228516	6.054688	8.886719	5.859375	5.468750
	1.953125	8.544922	99.951172	0.781250	2.783203	6.054688	2.929688	1.855469
	8.642578	9.033203	99.951172	0.048828	1.757813	7.275391	0.292969	0.781250
	11.572266	64.355469	95.458984	2.734375	0.390625	1.074219	1.855469	1.074219
	7.226563	56.738281	11.669922	2.587891	2.343750	7.275391	1.660156	2.246094
	0.488281	59.570313	5.615234	3.906250	2.099609	1.953125	2.441406	1.660156
	3.417969	11.816406	49.072266	2.001953	0.976563	0.830078	1.660156	0.732422
	5.029297	35.937500	31.494141	1.806641	0.048828	0.537109	0.439453	1.318359
	9.082031	26.220703	41.552734	0.195313	0.927734	1.171875	0.195313	0.878906
	37.109375	9.277344	9.326172	3.759766	1.025391	1.123047	1.220703	1.318359
	9.619141	48.681641	13.330078	0.390625	0.439453	1.611328	0.097656	0.048828
	100.000000	22.998047	9.716797	0.585938	0.146484	0.732422	0.146484	0.585938
	4.150391	18.457031	12.402344	2.001953	1.074219	1.611328	1.025391	1.269531
	99.951172	23.779297	31.494141	0.195313	1.220703	1.757813	0.097656	1.074219
	8.349609	29.882813	30.078125	3.417969	2.294922	6.347656	2.490234	2.001953
	83.984375	42.822266	1.855469	0.585938	0.048828	0.341797	0.341797	0.146484
	18.017578	30.664063	20.898438	4.589844	3.369141	3.857422	2.050781	2.783203
	1.367188	9.619141	89.941406	3.613281	1.562500	0.097656	2.099609	1.855469
	3.710938	40.673828	98.583984	0.878906	0.390625	1.562500	0.390625	0.683594
	3.027344	3.076172	8.935547	1.269531	0.048828	1.513672	0.195313	0.390625
	3.613281	72.119141	100.000000	2.099609	1.416016	1.513672	1.318359	2.001953
	37.011719	55.371094	18.554688	0.634766	0.732422	1.074219	0.537109	0.732422
	24.462891	100.000000	99.951172	3.613281	1.416016	0.097656	1.660156	1.513672
	2.246094	71.337891	99.951172	1.123047	0.195313	0.439453	0.830078	0.097656
	11.767578	27.441406	99.951172	2.050781	2.099609	4.687500	2.490234	2.050781
	5.810547	19.287109	99.951172	2.539063	1.269531	0.732422	1.416016	0.292969
	21.093750	10.986328	99.951172	3.710938	2.685547	6.542969	2.197266	2.148438
	15.869141	15.966797	99.951172	3.369141	1.074219	1.513672	2.490234	1.660156
	20.996094	35.058594	14.550781	0.195313	0.976563	3.271484	0.488281	0.976563
	7.812500	99.951172	100.000000	0.976563	1.660156	5.126953	1.416016	1.220703
	0.634766	19.140625	100.000000	1.904297	0.146484	1.855469	0.292969	1.513672
	1.855469	19.531250	3.955078	5.615234	2.587891	2.880859	2.978516	2.343750
	4.638672	18.505859	100.000000	3.125000	2.392578	4.199219	1.757813	2.099609
	0.292969	2.880859	33.398438	1.513672	1.220703	5.859375	1.171875	1.220703
	7.519531	99.951172	99.951172	2.783203	0.537109	0.585938	1.025391	1.757813
	0.048828	99.951172	99.951172	6.445313	2.783203	2.978516	2.050781	3.710938
	10.644531	99.951172	99.951172	6.835938	3.369141	6.494141	3.759766	3.515625
	23.974609	99.951172	99.951172	1.660156	0.146484	0.732422	0.585938	0.292969
	75.537109	56.396484	99.951172	0.683594	0.097656	2.929688	0.048828	0.000000
	71.337891	6.982422	99.951172	0.585938	0.537109	2.099609	0.244141	0.048828
	43.701172	12.597656	99.951172	1.855469	0.781250	1.416016	1.025391	0.585938
	23.583984	34.130859	99.951172	0.048828	1.025391	2.539063	0.341797	1.123047
	97.949219	74.023438	99.951172	1.171875	0.097656	0.048828	0.732422	0.244141
	22.021484	100.000000	100.000000	2.880859	3.027344	5.712891	1.416016	2.294922
	45.996094	84.912109	43.408203	5.224609	2.148438	1.074219	3.955078	2.050781
	3.125000	49.755859	99.951172	1.464844	0.146484	2.490234	1.708984	0.195313
	6.103516	100.000000	99.951172	1.708984	2.001953	4.931641	2.001953	1.757813
	5.859375	72.607422	30.908203	1.562500	0.683594	0.976563	1.220703	0.390625
	3.466797	62.695313	100.000000	0.488281	0.878906	2.343750	0.292969	0.634766
	12.109375	100.000000	100.000000	0.439453	0.732422	2.001953	0.341797	0.488281
	29.833984	100.000000	100.000000	10.595703	5.273438	8.154297	4.443359	5.957031
	43.408203	100.000000	100.000000	17.041016	11.230469	20.361328	10.595703	10.546875
	13.769531	100.000000	100.000000	4.101563	1.611328	2.099609	2.539063	2.539063
	26.220703	100.000000	100.000000	10.546875	5.224609	7.666016	5.566406	5.712891
	7.910156	10.351563	100.000000	8.740234	4.785156	8.300781	3.808594	4.736328
	10.302734	29.687500	100.000000	2.001953	0.732422	2.490234	0.683594	0.927734
	6.591797	44.384766	100.000000	3.515625	2.783203	7.080078	2.099609	2.246094
	7.275391	34.326172	100.000000	10.839844	4.882813	6.738281	5.371094	5.371094
	5.810547	32.568359	100.000000	5.566406	1.660156	1.123047	2.490234	2.392578
	3.710938	48.339844	8.935547	2.490234	1.904297	5.419922	0.683594	1.025391
	12.597656	42.626953	100.000000	13.232422	8.007813	14.648438	7.421875	7.568359
	5.517578	34.423828	100.000000	5.908203	3.710938	4.541016	3.027344	3.027344
	22.314453	58.544922	100.000000	6.884766	2.636719	3.564453	2.685547	2.685547
	43.359375	19.873047	100.000000	0.830078	2.099609	7.812500	1.171875	1.171875
	14.453125	34.521484	100.000000	0.830078	1.269531	6.201172	0.097656	0.048828
	41.455078	19.628906	100.000000	6.152344	4.638672	9.716797	4.101563	4.394531
	25.292969	31.347656	99.951172	8.984375	4.736328	5.761719	4.150391	5.419922
	2.294922	6.591797	82.177734	14.062500	7.714844	11.767578	6.738281	8.007813
	12.841797	11.669922	25.097656	10.839844	5.371094	8.544922	5.517578	5.566406
	0.585938	26.416016	49.853516	2.587891	0.341797	0.732422	1.464844	0.634766
	2.197266	12.646484	67.724609	0.585938	0.146484	0.585938	0.195313	0.000000
	3.222656	13.232422	89.111328	2.539063	0.976563	0.830078	1.464844	1.367188
	1.123047	31.396484	31.982422	0.878906	0.585938	2.490234	0.732422	0.195313
	18.164063	11.669922	73.925781	2.246094	1.757813	4.492188	0.292969	1.513672
	20.556641	7.128906	60.839844	2.880859	2.246094	3.417969	2.001953	1.708984
	26.025391	11.767578	47.607422	2.246094	0.537109	0.830078	0.781250	1.660156
	7.373047	4.980469	34.667969	1.074219	0.097656	0.927734	0.195313	0.439453
	7.031250	18.750000	56.933594	0.537109	0.097656	0.097656	0.537109	0.244141
	34.326172	61.914063	32.226563	3.857422	0.585938	0.048828	1.416016	0.634766
	50.781250	48.388672	64.990234	0.488281	0.390625	2.929688	0.048828	0.097656
	69.238281	63.720703	99.951172	1.513672	0.292969	2.636719	0.048828	0.341797
	19.531250	82.519531	87.500000	0.488281	0.976563	0.878906	0.195313	1.171875
	17.919922	5.517578	64.648438	3.222656	1.708984	2.148438	2.978516	1.806641
	4.541016	35.546875	10.986328	0.830078	0.341797	2.050781	0.781250	0.146484
	31.542969	40.429688	60.156250	3.613281	3.662109	6.201172	2.343750	2.685547
	13.964844	3.222656	74.902344	0.830078	0.585938	0.000000	1.074219	0.146484
	9.082031	42.968750	100.000000	0.097656	0.439453	0.634766	0.488281	0.146484
	11.035156	3.369141	95.458984	6.445313	3.417969	5.273438	2.734375	4.052734
	7.568359	56.689453	100.000000	1.220703	0.927734	3.222656	0.878906	0.585938
	4.199219	100.000000	100.000000	0.634766	1.171875	1.953125	1.318359	0.341797
	10.351563	100.000000	100.000000	7.226563	2.734375	5.175781	3.613281	3.027344
	2.001953	100.000000	55.029297	3.808594	2.343750	1.806641	2.050781	2.197266
	8.056641	70.263672	99.951172	5.419922	2.294922	3.320313	3.369141	3.662109
	18.603516	84.716797	15.722656	11.962891	7.666016	14.892578	6.445313	6.640625
	5.517578	79.638672	66.259766	1.123047	1.123047	1.757813	1.269531	0.927734
	4.394531	3.710938	99.951172	2.587891	2.636719	3.125000	2.246094	1.318359
	0.634766	63.183594	99.951172	5.078125	2.343750	5.029297	2.734375	3.125000
	0.390625	50.927734	35.107422	3.125000	2.050781	4.931641	1.660156	1.953125
	8.544922	46.093750	40.185547	2.099609	2.734375	7.128906	0.927734	2.539063
	1.757813	38.085938	34.375000	3.320313	0.585938	1.464844	2.099609	0.830078
	16.406250	45.703125	99.951172	1.757813	2.490234	5.810547	1.220703	1.855469
	9.912109	39.160156	99.951172	3.125000	1.708984	3.320313	1.562500	2.099609
	10.693359	24.169922	90.673828	5.566406	3.417969	4.687500	2.343750	2.832031
	14.208984	28.515625	99.951172	3.320313	1.269531	1.171875	0.634766	1.757813
	2.832031	15.039063	99.951172	1.513672	1.660156	4.492188	1.611328	0.927734
	4.345703	5.175781	99.951172	2.001953	1.269531	3.271484	1.757813	1.171875
	3.613281	67.822266	80.273438	0.048828	0.390625	0.146484	0.488281	0.634766
	0.390625	100.000000	99.951172	0.048828	1.904297	5.517578	0.146484	0.976563
	5.712891	99.951172	99.951172	4.980469	1.318359	2.001953	2.587891	2.343750
	6.787109	99.951172	99.951172	2.783203	0.439453	0.732422	0.927734	0.341797
	0.878906	91.552734	75.195313	4.736328	2.001953	2.539063	2.246094	1.855469
	8.300781	37.011719	38.867188	4.003906	1.171875	0.781250	2.197266	1.806641
	32.519531	99.951172	91.162109	6.054688	3.857422	7.128906	3.027344	3.466797
	9.423828	89.843750	67.236328	0.146484	0.048828	0.097656	0.585938	0.390625
	76.806641	3.857422	45.605469	1.806641	1.220703	2.636719	2.099609	1.025391
	36.621094	99.023438	5.371094	5.322266	1.806641	1.855469	2.880859	1.464844
	13.085938	45.166016	100.000000	1.367188	0.976563	4.492188	0.292969	0.341797
	41.650391	36.621094	100.000000	0.732422	1.562500	6.152344	0.341797	0.146484
	99.951172	19.482422	99.951172	4.785156	3.662109	7.666016	2.099609	3.564453
	3.759766	20.507813	99.951172	2.246094	0.488281	0.976563	1.318359	0.537109
	26.074219	7.177734	100.000000	3.857422	2.392578	6.298828	1.708984	2.734375
	38.378906	2.148438	100.000000	5.468750	3.759766	7.275391	2.294922	3.662109
	26.757813	92.871094	100.000000	3.613281	1.123047	0.732422	2.880859	1.318359
	99.951172	99.951172	100.000000	1.660156	0.585938	2.832031	0.292969	0.585938
	25.732422	99.951172	100.000000	3.271484	1.904297	4.003906	1.611328	2.197266
	18.359375	99.951172	100.000000	0.927734	2.343750	5.859375	0.732422	1.220703
	25.976563	99.951172	100.000000	5.761719	2.050781	1.660156	3.564453	2.929688
